Perturbation	Synergies	Non-synergies
[MEK_fi]-[LIMK2i]	0	258
[MEK_fi]-[CDC42i]	0	258
[MEK_fi]-[ARHGAP24i]	0	258
[MEK_fi]-[RAC_fi]	2	122
[MEK_fi]-[TIAM1i]	0	258
[MEK_fi]-[RHOAi]	0	258
[MEK_fi]-[RND3i]	0	258
[MEK_fi]-[CASP3i]	0	258
[MEK_fi]-[JNK_fi]	0	108
[MEK_fi]-[MAP2K7i]	0	258
[MEK_fi]-[MAPK8IP3i]	0	258
[MEK_fi]-[ROCK1i]	0	258
[MEK_fi]-[Prosurvivali]	0	258
[MEK_fi]-[Antisurvivali]	0	258
[SOCS1_gi]-[mTORC1_ci]	0	303
[SOCS1_gi]-[PRKCDi]	0	430
[SOCS1_gi]-[PLK1i]	0	426
[SOCS1_gi]-[MAPKAPK2i]	0	441
[SOCS1_gi]-[IRAK1i]	0	428
[SOCS1_gi]-[ISGF3_ci]	0	443
[SOCS1_gi]-[SOCS1i]	0	443
[SOCS1_gi]-[STAT3i]	7	436
[SOCS1_gi]-[STAT1i]	0	443
[SOCS1_gi]-[STAT2i]	0	443
[SOCS1_gi]-[JAK_fi]	0	443
[SOCS1_gi]-[AXIN1i]	0	399
[SOCS1_gi]-[MDM2i]	0	397
[SOCS1_gi]-[CK1_fi]	0	443
[SOCS1_gi]-[ITCHi]	0	246
[SOCS1_gi]-[TP53i]	0	443
[SOCS1_gi]-[NFKB_fi]	0	443
[SOCS1_gi]-[IKBKBi]	0	388
[SOCS1_gi]-[REL_fi]	0	443
[SOCS1_gi]-[PIAS1i]	0	441
[SOCS1_gi]-[AKT_fi]	0	364
[SOCS1_gi]-[MAPK14i]	2	424
[SOCS1_gi]-[CBPp300_ci]	0	403
[SOCS1_gi]-[SKIi]	0	443
[SOCS1_gi]-[PPM1Ai]	0	443
[SOCS1_gi]-[ERK_fi]	0	255
[SOCS1_gi]-[GSK3_fi]	0	443
[SOCS1_gi]-[PPP1CAi]	0	443
[SOCS1_gi]-[TAB_fi]	0	389
[SOCS1_gi]-[MAP3K7i]	0	389
[SOCS1_gi]-[SMAD4i]	0	443
[SOCS1_gi]-[SMAD1i]	0	443
[SOCS1_gi]-[SMAD5i]	0	443
[SOCS1_gi]-[BMPR2i]	0	443
[SOCS1_gi]-[ACVR1i]	0	443
[SOCS1_gi]-[SRCi]	0	443
[SOCS1_gi]-[SMAD3i]	0	443
[SOCS1_gi]-[SHC1i]	0	409
[SOCS1_gi]-[SMAD6i]	0	443
[SOCS1_gi]-[TRAF6i]	0	417
[SOCS1_gi]-[SMAD7i]	0	441
[SOCS1_gi]-[SMURF1i]	0	422
[SOCS1_gi]-[SMURF2i]	0	443
[SOCS1_gi]-[SMAD2i]	0	393
[SOCS1_gi]-[TGFBR2i]	0	443
[SOCS1_gi]-[TGFBR1i]	0	443
[SOCS1_gi]-[DVL_fi]	0	443
[SOCS1_gi]-[DAAM1i]	0	443
[SOCS1_gi]-[PARD6Ai]	0	443
[SOCS1_gi]-[AP1_ci]	0	428
[SOCS1_gi]-[MYCi]	3	382
[SOCS1_gi]-[JUNi]	0	443
[SOCS1_gi]-[ATF2i]	0	443
[SOCS1_gi]-[FOSi]	0	443
[SOCS1_gi]-[SRFi]	0	443
[SOCS1_gi]-[PTENi]	0	443
[SOCS1_gi]-[CFL_fi]	0	443
[SOCS1_gi]-[LIMK1i]	0	443
[SOCS1_gi]-[LIMK2i]	0	443
[SOCS1_gi]-[CDC42i]	0	443
[SOCS1_gi]-[ARHGAP24i]	0	443
[SOCS1_gi]-[RAC_fi]	0	313
[SOCS1_gi]-[TIAM1i]	0	443
[SOCS1_gi]-[RHOAi]	0	443
[SOCS1_gi]-[RND3i]	0	443
[SOCS1_gi]-[CASP3i]	0	443
[SOCS1_gi]-[JNK_fi]	0	246
[SOCS1_gi]-[MAP2K7i]	0	443
[SOCS1_gi]-[MAPK8IP3i]	0	443
[SOCS1_gi]-[ROCK1i]	0	443
[SOCS1_gi]-[Prosurvivali]	0	443
[SOCS1_gi]-[Antisurvivali]	0	443
[mTORC1_ci]-[PRKCDi]	0	296
[mTORC1_ci]-[PLK1i]	0	290
[mTORC1_ci]-[MAPKAPK2i]	0	307
[mTORC1_ci]-[IRAK1i]	0	294
[mTORC1_ci]-[ISGF3_ci]	0	309
[mTORC1_ci]-[SOCS1i]	0	303
[mTORC1_ci]-[STAT3i]	0	309
[mTORC1_ci]-[STAT1i]	0	303
[mTORC1_ci]-[STAT2i]	0	309
[mTORC1_ci]-[JAK_fi]	0	309
[mTORC1_ci]-[AXIN1i]	0	273
[mTORC1_ci]-[MDM2i]	0	284
[mTORC1_ci]-[CK1_fi]	0	309
[mTORC1_ci]-[ITCHi]	0	193
[mTORC1_ci]-[TP53i]	0	309
[mTORC1_ci]-[NFKB_fi]	0	309
[mTORC1_ci]-[IKBKBi]	0	255
[mTORC1_ci]-[REL_fi]	0	309
[mTORC1_ci]-[PIAS1i]	0	307
[mTORC1_ci]-[AKT_fi]	0	296
[mTORC1_ci]-[MAPK14i]	0	293
[mTORC1_ci]-[CBPp300_ci]	0	283
[mTORC1_ci]-[SKIi]	0	309
[mTORC1_ci]-[PPM1Ai]	0	309
[mTORC1_ci]-[ERK_fi]	0	120
[mTORC1_ci]-[GSK3_fi]	0	309
[mTORC1_ci]-[PPP1CAi]	0	308
[mTORC1_ci]-[TAB_fi]	0	255
[mTORC1_ci]-[MAP3K7i]	0	255
[mTORC1_ci]-[SMAD4i]	0	309
[mTORC1_ci]-[SMAD1i]	0	309
[mTORC1_ci]-[SMAD5i]	0	309
[mTORC1_ci]-[BMPR2i]	0	309
[mTORC1_ci]-[ACVR1i]	0	309
[mTORC1_ci]-[SRCi]	0	309
[mTORC1_ci]-[SMAD3i]	0	309
[mTORC1_ci]-[SHC1i]	0	274
[mTORC1_ci]-[SMAD6i]	0	308
[mTORC1_ci]-[TRAF6i]	0	283
[mTORC1_ci]-[SMAD7i]	0	306
[mTORC1_ci]-[SMURF1i]	0	290
[mTORC1_ci]-[SMURF2i]	0	309
[mTORC1_ci]-[SMAD2i]	0	276
[mTORC1_ci]-[TGFBR2i]	0	309
[mTORC1_ci]-[TGFBR1i]	0	309
[mTORC1_ci]-[DVL_fi]	0	309
[mTORC1_ci]-[DAAM1i]	0	309
[mTORC1_ci]-[PARD6Ai]	0	309
[mTORC1_ci]-[AP1_ci]	0	295
[mTORC1_ci]-[MYCi]	0	262
[mTORC1_ci]-[JUNi]	0	309
[mTORC1_ci]-[ATF2i]	0	309
[mTORC1_ci]-[FOSi]	0	309
[mTORC1_ci]-[SRFi]	0	309
[mTORC1_ci]-[PTENi]	0	309
[mTORC1_ci]-[CFL_fi]	0	309
[mTORC1_ci]-[LIMK1i]	0	309
[mTORC1_ci]-[LIMK2i]	0	309
[mTORC1_ci]-[CDC42i]	0	309
[mTORC1_ci]-[ARHGAP24i]	0	309
[mTORC1_ci]-[RAC_fi]	0	251
[mTORC1_ci]-[TIAM1i]	0	309
[mTORC1_ci]-[RHOAi]	0	309
[mTORC1_ci]-[RND3i]	0	309
[mTORC1_ci]-[CASP3i]	0	309
[mTORC1_ci]-[JNK_fi]	0	193
[mTORC1_ci]-[MAP2K7i]	0	309
[mTORC1_ci]-[MAPK8IP3i]	0	309
[mTORC1_ci]-[ROCK1i]	0	309
[mTORC1_ci]-[Prosurvivali]	0	309
[mTORC1_ci]-[Antisurvivali]	0	309
[PRKCDi]-[PLK1i]	0	415
[PRKCDi]-[MAPKAPK2i]	0	435
[PRKCDi]-[IRAK1i]	0	420
[PRKCDi]-[ISGF3_ci]	0	437
[PRKCDi]-[SOCS1i]	0	430
[PRKCDi]-[STAT3i]	0	437
[PRKCDi]-[STAT1i]	0	430
[PRKCDi]-[STAT2i]	0	437
[PRKCDi]-[JAK_fi]	0	429
[PRKCDi]-[AXIN1i]	0	394
[PRKCDi]-[MDM2i]	0	396
[PRKCDi]-[CK1_fi]	0	437
[PRKCDi]-[ITCHi]	0	244
[PRKCDi]-[TP53i]	0	437
[PRKCDi]-[NFKB_fi]	0	437
[PRKCDi]-[IKBKBi]	0	366
[PRKCDi]-[REL_fi]	0	437
[PRKCDi]-[PIAS1i]	0	435
[PRKCDi]-[AKT_fi]	0	365
[PRKCDi]-[MAPK14i]	0	392
[PRKCDi]-[CBPp300_ci]	0	404
[PRKCDi]-[SKIi]	0	437
[PRKCDi]-[PPM1Ai]	0	437
[PRKCDi]-[ERK_fi]	0	261
[PRKCDi]-[GSK3_fi]	0	437
[PRKCDi]-[PPP1CAi]	0	437
[PRKCDi]-[TAB_fi]	0	366
[PRKCDi]-[MAP3K7i]	0	366
[PRKCDi]-[SMAD4i]	0	437
[PRKCDi]-[SMAD1i]	0	437
[PRKCDi]-[SMAD5i]	0	437
[PRKCDi]-[BMPR2i]	0	437
[PRKCDi]-[ACVR1i]	0	437
[PRKCDi]-[SRCi]	0	433
[PRKCDi]-[SMAD3i]	0	437
[PRKCDi]-[SHC1i]	0	403
[PRKCDi]-[SMAD6i]	0	433
[PRKCDi]-[TRAF6i]	0	402
[PRKCDi]-[SMAD7i]	0	435
[PRKCDi]-[SMURF1i]	0	416
[PRKCDi]-[SMURF2i]	0	437
[PRKCDi]-[SMAD2i]	0	388
[PRKCDi]-[TGFBR2i]	0	436
[PRKCDi]-[TGFBR1i]	0	436
[PRKCDi]-[DVL_fi]	0	437
[PRKCDi]-[DAAM1i]	0	437
[PRKCDi]-[PARD6Ai]	0	437
[PRKCDi]-[AP1_ci]	0	423
[PRKCDi]-[MYCi]	0	382
[PRKCDi]-[JUNi]	0	437
[PRKCDi]-[ATF2i]	0	437
[PRKCDi]-[FOSi]	0	437
[PRKCDi]-[SRFi]	0	437
[PRKCDi]-[PTENi]	0	437
[PRKCDi]-[CFL_fi]	0	437
[PRKCDi]-[LIMK1i]	0	437
[PRKCDi]-[LIMK2i]	0	437
[PRKCDi]-[CDC42i]	0	437
[PRKCDi]-[ARHGAP24i]	0	437
[PRKCDi]-[RAC_fi]	0	303
[PRKCDi]-[TIAM1i]	0	437
[PRKCDi]-[RHOAi]	0	437
[PRKCDi]-[RND3i]	0	437
[PRKCDi]-[CASP3i]	0	437
[PRKCDi]-[JNK_fi]	0	244
[PRKCDi]-[MAP2K7i]	0	437
[PRKCDi]-[MAPK8IP3i]	0	437
[PRKCDi]-[ROCK1i]	0	437
[PRKCDi]-[Prosurvivali]	0	437
[PRKCDi]-[Antisurvivali]	0	437
[PLK1i]-[MAPKAPK2i]	0	426
[PLK1i]-[IRAK1i]	0	413
[PLK1i]-[ISGF3_ci]	0	428
[PLK1i]-[SOCS1i]	0	426
[PLK1i]-[STAT3i]	2	426
[PLK1i]-[STAT1i]	0	426
[PLK1i]-[STAT2i]	0	428
[PLK1i]-[JAK_fi]	0	428
[PLK1i]-[AXIN1i]	0	386
[PLK1i]-[MDM2i]	0	388
[PLK1i]-[CK1_fi]	0	428
[PLK1i]-[ITCHi]	0	244
[PLK1i]-[TP53i]	0	428
[PLK1i]-[NFKB_fi]	0	428
[PLK1i]-[IKBKBi]	0	374
[PLK1i]-[REL_fi]	0	428
[PLK1i]-[PIAS1i]	0	426
[PLK1i]-[AKT_fi]	0	346
[PLK1i]-[MAPK14i]	0	419
[PLK1i]-[CBPp300_ci]	0	394
[PLK1i]-[SKIi]	0	428
[PLK1i]-[PPM1Ai]	0	428
[PLK1i]-[ERK_fi]	0	239
[PLK1i]-[GSK3_fi]	0	428
[PLK1i]-[PPP1CAi]	0	428
[PLK1i]-[TAB_fi]	0	374
[PLK1i]-[MAP3K7i]	0	374
[PLK1i]-[SMAD4i]	0	428
[PLK1i]-[SMAD1i]	0	428
[PLK1i]-[SMAD5i]	0	428
[PLK1i]-[BMPR2i]	0	428
[PLK1i]-[ACVR1i]	0	428
[PLK1i]-[SRCi]	0	428
[PLK1i]-[SMAD3i]	0	428
[PLK1i]-[SHC1i]	0	393
[PLK1i]-[SMAD6i]	0	426
[PLK1i]-[TRAF6i]	0	402
[PLK1i]-[SMAD7i]	0	426
[PLK1i]-[SMURF1i]	0	407
[PLK1i]-[SMURF2i]	0	428
[PLK1i]-[SMAD2i]	0	382
[PLK1i]-[TGFBR2i]	0	428
[PLK1i]-[TGFBR1i]	0	428
[PLK1i]-[DVL_fi]	0	428
[PLK1i]-[DAAM1i]	0	428
[PLK1i]-[PARD6Ai]	0	428
[PLK1i]-[AP1_ci]	0	414
[PLK1i]-[MYCi]	0	371
[PLK1i]-[JUNi]	0	428
[PLK1i]-[ATF2i]	0	428
[PLK1i]-[FOSi]	0	428
[PLK1i]-[SRFi]	0	428
[PLK1i]-[PTENi]	0	428
[PLK1i]-[CFL_fi]	0	428
[PLK1i]-[LIMK1i]	0	428
[PLK1i]-[LIMK2i]	0	428
[PLK1i]-[CDC42i]	0	428
[PLK1i]-[ARHGAP24i]	0	428
[PLK1i]-[RAC_fi]	0	301
[PLK1i]-[TIAM1i]	0	428
[PLK1i]-[RHOAi]	0	428
[PLK1i]-[RND3i]	0	428
[PLK1i]-[CASP3i]	0	428
[PLK1i]-[JNK_fi]	0	244
[PLK1i]-[MAP2K7i]	0	428
[PLK1i]-[MAPK8IP3i]	0	428
[PLK1i]-[ROCK1i]	0	428
[PLK1i]-[Prosurvivali]	0	428
[PLK1i]-[Antisurvivali]	0	428
[MAPKAPK2i]-[IRAK1i]	0	435
[MAPKAPK2i]-[ISGF3_ci]	0	448
[MAPKAPK2i]-[SOCS1i]	0	441
[MAPKAPK2i]-[STAT3i]	0	448
[MAPKAPK2i]-[STAT1i]	0	441
[MAPKAPK2i]-[STAT2i]	0	448
[MAPKAPK2i]-[JAK_fi]	0	448
[MAPKAPK2i]-[AXIN1i]	0	403
[MAPKAPK2i]-[MDM2i]	0	401
[MAPKAPK2i]-[CK1_fi]	0	448
[MAPKAPK2i]-[ITCHi]	0	250
[MAPKAPK2i]-[TP53i]	0	448
[MAPKAPK2i]-[NFKB_fi]	0	448
[MAPKAPK2i]-[IKBKBi]	0	396
[MAPKAPK2i]-[REL_fi]	0	448
[MAPKAPK2i]-[PIAS1i]	0	448
[MAPKAPK2i]-[AKT_fi]	5	366
[MAPKAPK2i]-[MAPK14i]	0	432
[MAPKAPK2i]-[CBPp300_ci]	0	408
[MAPKAPK2i]-[SKIi]	0	448
[MAPKAPK2i]-[PPM1Ai]	0	448
[MAPKAPK2i]-[ERK_fi]	0	259
[MAPKAPK2i]-[GSK3_fi]	0	448
[MAPKAPK2i]-[PPP1CAi]	0	448
[MAPKAPK2i]-[TAB_fi]	0	396
[MAPKAPK2i]-[MAP3K7i]	0	396
[MAPKAPK2i]-[SMAD4i]	0	448
[MAPKAPK2i]-[SMAD1i]	0	448
[MAPKAPK2i]-[SMAD5i]	0	448
[MAPKAPK2i]-[BMPR2i]	0	448
[MAPKAPK2i]-[ACVR1i]	0	448
[MAPKAPK2i]-[SRCi]	0	448
[MAPKAPK2i]-[SMAD3i]	0	448
[MAPKAPK2i]-[SHC1i]	0	413
[MAPKAPK2i]-[SMAD6i]	0	444
[MAPKAPK2i]-[TRAF6i]	0	424
[MAPKAPK2i]-[SMAD7i]	0	446
[MAPKAPK2i]-[SMURF1i]	0	425
[MAPKAPK2i]-[SMURF2i]	0	448
[MAPKAPK2i]-[SMAD2i]	0	397
[MAPKAPK2i]-[TGFBR2i]	0	446
[MAPKAPK2i]-[TGFBR1i]	0	446
[MAPKAPK2i]-[DVL_fi]	0	448
[MAPKAPK2i]-[DAAM1i]	0	448
[MAPKAPK2i]-[PARD6Ai]	0	448
[MAPKAPK2i]-[AP1_ci]	0	434
[MAPKAPK2i]-[MYCi]	0	390
[MAPKAPK2i]-[JUNi]	0	448
[MAPKAPK2i]-[ATF2i]	0	448
[MAPKAPK2i]-[FOSi]	0	448
[MAPKAPK2i]-[SRFi]	0	448
[MAPKAPK2i]-[PTENi]	0	448
[MAPKAPK2i]-[CFL_fi]	0	448
[MAPKAPK2i]-[LIMK1i]	0	448
[MAPKAPK2i]-[LIMK2i]	0	448
[MAPKAPK2i]-[CDC42i]	0	448
[MAPKAPK2i]-[ARHGAP24i]	0	448
[MAPKAPK2i]-[RAC_fi]	0	307
[MAPKAPK2i]-[TIAM1i]	0	448
[MAPKAPK2i]-[RHOAi]	0	448
[MAPKAPK2i]-[RND3i]	0	448
[MAPKAPK2i]-[CASP3i]	0	448
[MAPKAPK2i]-[JNK_fi]	0	250
[MAPKAPK2i]-[MAP2K7i]	0	448
[MAPKAPK2i]-[MAPK8IP3i]	0	448
[MAPKAPK2i]-[ROCK1i]	0	448
[MAPKAPK2i]-[Prosurvivali]	0	448
[MAPKAPK2i]-[Antisurvivali]	0	448
[IRAK1i]-[ISGF3_ci]	0	435
[IRAK1i]-[SOCS1i]	0	428
[IRAK1i]-[STAT3i]	0	435
[IRAK1i]-[STAT1i]	0	428
[IRAK1i]-[STAT2i]	0	435
[IRAK1i]-[JAK_fi]	0	435
[IRAK1i]-[AXIN1i]	0	390
[IRAK1i]-[MDM2i]	0	386
[IRAK1i]-[CK1_fi]	0	435
[IRAK1i]-[ITCHi]	0	238
[IRAK1i]-[TP53i]	0	435
[IRAK1i]-[NFKB_fi]	0	435
[IRAK1i]-[IKBKBi]	0	396
[IRAK1i]-[REL_fi]	0	435
[IRAK1i]-[PIAS1i]	0	435
[IRAK1i]-[AKT_fi]	36	322
[IRAK1i]-[MAPK14i]	0	419
[IRAK1i]-[CBPp300_ci]	0	393
[IRAK1i]-[SKIi]	0	435
[IRAK1i]-[PPM1Ai]	0	435
[IRAK1i]-[ERK_fi]	0	258
[IRAK1i]-[GSK3_fi]	0	435
[IRAK1i]-[PPP1CAi]	0	435
[IRAK1i]-[TAB_fi]	0	396
[IRAK1i]-[MAP3K7i]	0	396
[IRAK1i]-[SMAD4i]	0	435
[IRAK1i]-[SMAD1i]	0	435
[IRAK1i]-[SMAD5i]	0	435
[IRAK1i]-[BMPR2i]	0	435
[IRAK1i]-[ACVR1i]	0	435
[IRAK1i]-[SRCi]	0	435
[IRAK1i]-[SMAD3i]	0	435
[IRAK1i]-[SHC1i]	0	397
[IRAK1i]-[SMAD6i]	0	431
[IRAK1i]-[TRAF6i]	0	424
[IRAK1i]-[SMAD7i]	0	433
[IRAK1i]-[SMURF1i]	0	415
[IRAK1i]-[SMURF2i]	0	435
[IRAK1i]-[SMAD2i]	0	384
[IRAK1i]-[TGFBR2i]	0	424
[IRAK1i]-[TGFBR1i]	0	424
[IRAK1i]-[DVL_fi]	0	435
[IRAK1i]-[DAAM1i]	0	435
[IRAK1i]-[PARD6Ai]	0	435
[IRAK1i]-[AP1_ci]	0	435
[IRAK1i]-[MYCi]	0	380
[IRAK1i]-[JUNi]	0	435
[IRAK1i]-[ATF2i]	0	435
[IRAK1i]-[FOSi]	0	435
[IRAK1i]-[SRFi]	0	435
[IRAK1i]-[PTENi]	0	435
[IRAK1i]-[CFL_fi]	0	435
[IRAK1i]-[LIMK1i]	0	435
[IRAK1i]-[LIMK2i]	0	435
[IRAK1i]-[CDC42i]	0	435
[IRAK1i]-[ARHGAP24i]	0	435
[IRAK1i]-[RAC_fi]	0	274
[IRAK1i]-[TIAM1i]	0	435
[IRAK1i]-[RHOAi]	0	435
[IRAK1i]-[RND3i]	0	435
[IRAK1i]-[CASP3i]	0	435
[IRAK1i]-[JNK_fi]	0	238
[IRAK1i]-[MAP2K7i]	0	435
[IRAK1i]-[MAPK8IP3i]	0	435
[IRAK1i]-[ROCK1i]	0	435
[IRAK1i]-[Prosurvivali]	0	435
[IRAK1i]-[Antisurvivali]	0	435
[ISGF3_ci]-[SOCS1i]	0	443
[ISGF3_ci]-[STAT3i]	0	450
[ISGF3_ci]-[STAT1i]	0	443
[ISGF3_ci]-[STAT2i]	0	450
[ISGF3_ci]-[JAK_fi]	0	450
[ISGF3_ci]-[AXIN1i]	0	405
[ISGF3_ci]-[MDM2i]	0	404
[ISGF3_ci]-[CK1_fi]	0	450
[ISGF3_ci]-[ITCHi]	0	250
[ISGF3_ci]-[TP53i]	0	450
[ISGF3_ci]-[NFKB_fi]	0	450
[ISGF3_ci]-[IKBKBi]	0	396
[ISGF3_ci]-[REL_fi]	0	450
[ISGF3_ci]-[PIAS1i]	0	448
[ISGF3_ci]-[AKT_fi]	0	373
[ISGF3_ci]-[MAPK14i]	0	434
[ISGF3_ci]-[CBPp300_ci]	0	410
[ISGF3_ci]-[SKIi]	0	450
[ISGF3_ci]-[PPM1Ai]	0	450
[ISGF3_ci]-[ERK_fi]	0	261
[ISGF3_ci]-[GSK3_fi]	0	450
[ISGF3_ci]-[PPP1CAi]	0	450
[ISGF3_ci]-[TAB_fi]	0	396
[ISGF3_ci]-[MAP3K7i]	0	396
[ISGF3_ci]-[SMAD4i]	0	450
[ISGF3_ci]-[SMAD1i]	0	450
[ISGF3_ci]-[SMAD5i]	0	450
[ISGF3_ci]-[BMPR2i]	0	450
[ISGF3_ci]-[ACVR1i]	0	450
[ISGF3_ci]-[SRCi]	0	450
[ISGF3_ci]-[SMAD3i]	0	450
[ISGF3_ci]-[SHC1i]	0	415
[ISGF3_ci]-[SMAD6i]	0	446
[ISGF3_ci]-[TRAF6i]	0	424
[ISGF3_ci]-[SMAD7i]	0	448
[ISGF3_ci]-[SMURF1i]	0	429
[ISGF3_ci]-[SMURF2i]	0	450
[ISGF3_ci]-[SMAD2i]	0	397
[ISGF3_ci]-[TGFBR2i]	0	450
[ISGF3_ci]-[TGFBR1i]	0	450
[ISGF3_ci]-[DVL_fi]	0	450
[ISGF3_ci]-[DAAM1i]	0	450
[ISGF3_ci]-[PARD6Ai]	0	450
[ISGF3_ci]-[AP1_ci]	0	436
[ISGF3_ci]-[MYCi]	0	392
[ISGF3_ci]-[JUNi]	0	450
[ISGF3_ci]-[ATF2i]	0	450
[ISGF3_ci]-[FOSi]	0	450
[ISGF3_ci]-[SRFi]	0	450
[ISGF3_ci]-[PTENi]	0	450
[ISGF3_ci]-[CFL_fi]	0	450
[ISGF3_ci]-[LIMK1i]	0	450
[ISGF3_ci]-[LIMK2i]	0	450
[ISGF3_ci]-[CDC42i]	0	450
[ISGF3_ci]-[ARHGAP24i]	0	450
[ISGF3_ci]-[RAC_fi]	0	316
[ISGF3_ci]-[TIAM1i]	0	450
[ISGF3_ci]-[RHOAi]	0	450
[ISGF3_ci]-[RND3i]	0	450
[ISGF3_ci]-[CASP3i]	0	450
[ISGF3_ci]-[JNK_fi]	0	250
[ISGF3_ci]-[MAP2K7i]	0	450
[ISGF3_ci]-[MAPK8IP3i]	0	450
[ISGF3_ci]-[ROCK1i]	0	450
[ISGF3_ci]-[Prosurvivali]	0	450
[ISGF3_ci]-[Antisurvivali]	0	450
[SOCS1i]-[STAT3i]	7	436
[SOCS1i]-[STAT1i]	0	443
[SOCS1i]-[STAT2i]	0	443
[SOCS1i]-[JAK_fi]	0	443
[SOCS1i]-[AXIN1i]	0	399
[SOCS1i]-[MDM2i]	0	397
[SOCS1i]-[CK1_fi]	0	443
[SOCS1i]-[ITCHi]	0	246
[SOCS1i]-[TP53i]	0	443
[SOCS1i]-[NFKB_fi]	0	443
[SOCS1i]-[IKBKBi]	0	388
[SOCS1i]-[REL_fi]	0	443
[SOCS1i]-[PIAS1i]	0	441
[SOCS1i]-[AKT_fi]	0	364
[SOCS1i]-[MAPK14i]	2	424
[SOCS1i]-[CBPp300_ci]	0	403
[SOCS1i]-[SKIi]	0	443
[SOCS1i]-[PPM1Ai]	0	443
[SOCS1i]-[ERK_fi]	0	255
[SOCS1i]-[GSK3_fi]	0	443
[SOCS1i]-[PPP1CAi]	0	443
[SOCS1i]-[TAB_fi]	0	389
[SOCS1i]-[MAP3K7i]	0	389
[SOCS1i]-[SMAD4i]	0	443
[SOCS1i]-[SMAD1i]	0	443
[SOCS1i]-[SMAD5i]	0	443
[SOCS1i]-[BMPR2i]	0	443
[SOCS1i]-[ACVR1i]	0	443
[SOCS1i]-[SRCi]	0	443
[SOCS1i]-[SMAD3i]	0	443
[SOCS1i]-[SHC1i]	0	409
[SOCS1i]-[SMAD6i]	0	443
[SOCS1i]-[TRAF6i]	0	417
[SOCS1i]-[SMAD7i]	0	441
[SOCS1i]-[SMURF1i]	0	422
[SOCS1i]-[SMURF2i]	0	443
[SOCS1i]-[SMAD2i]	0	393
[SOCS1i]-[TGFBR2i]	0	443
[SOCS1i]-[TGFBR1i]	0	443
[SOCS1i]-[DVL_fi]	0	443
[SOCS1i]-[DAAM1i]	0	443
[SOCS1i]-[PARD6Ai]	0	443
[SOCS1i]-[AP1_ci]	0	428
[SOCS1i]-[MYCi]	3	382
[SOCS1i]-[JUNi]	0	443
[SOCS1i]-[ATF2i]	0	443
[SOCS1i]-[FOSi]	0	443
[SOCS1i]-[SRFi]	0	443
[SOCS1i]-[PTENi]	0	443
[SOCS1i]-[CFL_fi]	0	443
[SOCS1i]-[LIMK1i]	0	443
[SOCS1i]-[LIMK2i]	0	443
[SOCS1i]-[CDC42i]	0	443
[SOCS1i]-[ARHGAP24i]	0	443
[SOCS1i]-[RAC_fi]	0	313
[SOCS1i]-[TIAM1i]	0	443
[SOCS1i]-[RHOAi]	0	443
[SOCS1i]-[RND3i]	0	443
[SOCS1i]-[CASP3i]	0	443
[SOCS1i]-[JNK_fi]	0	246
[SOCS1i]-[MAP2K7i]	0	443
[SOCS1i]-[MAPK8IP3i]	0	443
[SOCS1i]-[ROCK1i]	0	443
[SOCS1i]-[Prosurvivali]	0	443
[SOCS1i]-[Antisurvivali]	0	443
[STAT3i]-[STAT1i]	7	436
[STAT3i]-[STAT2i]	0	450
[STAT3i]-[JAK_fi]	0	450
[STAT3i]-[AXIN1i]	0	405
[STAT3i]-[MDM2i]	2	402
[STAT3i]-[CK1_fi]	0	450
[STAT3i]-[ITCHi]	0	250
[STAT3i]-[TP53i]	0	450
[STAT3i]-[NFKB_fi]	0	450
[STAT3i]-[IKBKBi]	0	396
[STAT3i]-[REL_fi]	0	450
[STAT3i]-[PIAS1i]	0	448
[STAT3i]-[AKT_fi]	0	373
[STAT3i]-[MAPK14i]	14	420
[STAT3i]-[CBPp300_ci]	2	408
[STAT3i]-[SKIi]	0	450
[STAT3i]-[PPM1Ai]	0	450
[STAT3i]-[ERK_fi]	0	261
[STAT3i]-[GSK3_fi]	0	450
[STAT3i]-[PPP1CAi]	0	450
[STAT3i]-[TAB_fi]	0	396
[STAT3i]-[MAP3K7i]	0	396
[STAT3i]-[SMAD4i]	0	450
[STAT3i]-[SMAD1i]	0	450
[STAT3i]-[SMAD5i]	0	450
[STAT3i]-[BMPR2i]	0	450
[STAT3i]-[ACVR1i]	0	450
[STAT3i]-[SRCi]	0	450
[STAT3i]-[SMAD3i]	0	450
[STAT3i]-[SHC1i]	2	413
[STAT3i]-[SMAD6i]	1	445
[STAT3i]-[TRAF6i]	0	424
[STAT3i]-[SMAD7i]	2	446
[STAT3i]-[SMURF1i]	0	429
[STAT3i]-[SMURF2i]	0	450
[STAT3i]-[SMAD2i]	0	397
[STAT3i]-[TGFBR2i]	0	450
[STAT3i]-[TGFBR1i]	0	450
[STAT3i]-[DVL_fi]	0	450
[STAT3i]-[DAAM1i]	0	450
[STAT3i]-[PARD6Ai]	0	450
[STAT3i]-[AP1_ci]	1	435
[STAT3i]-[MYCi]	5	387
[STAT3i]-[JUNi]	0	450
[STAT3i]-[ATF2i]	0	450
[STAT3i]-[FOSi]	0	450
[STAT3i]-[SRFi]	0	450
[STAT3i]-[PTENi]	0	450
[STAT3i]-[CFL_fi]	0	450
[STAT3i]-[LIMK1i]	0	450
[STAT3i]-[LIMK2i]	0	450
[STAT3i]-[CDC42i]	0	450
[STAT3i]-[ARHGAP24i]	0	450
[STAT3i]-[RAC_fi]	0	316
