Perturbation	Synergies	Non-synergies
[RTPK_gi]-[AKT1S1i]	0	150
[RTPK_gi]-[PIK3CAi]	0	117
[RTPK_gi]-[IRS1i]	0	150
[RTPK_gi]-[TP53i]	0	150
[RTPK_gi]-[EGR1i]	0	150
[RTPK_gi]-[LRP_fi]	0	126
[RTPK_gi]-[MDM2i]	0	143
[RTPK_gi]-[MDM2_gi]	0	150
[RTPK_gi]-[NFKB_fi]	0	150
[RTPK_gi]-[BAXi]	0	150
[RTPK_gi]-[BCL2i]	0	150
[RTPK_gi]-[BADi]	0	150
[RTPK_gi]-[CYCSi]	0	150
[RTPK_gi]-[CFLARi]	0	150
[RTPK_gi]-[ITCHi]	0	150
[RTPK_gi]-[JNK_fi]	0	150
[RTPK_gi]-[SFRP1i]	0	150
[RTPK_gi]-[SFRP1_gi]	0	150
[RTPK_gi]-[DKK_fi]	0	150
[RTPK_gi]-[DKK_gi]	0	150
[RTPK_gi]-[AXIN1i]	0	150
[RTPK_gi]-[CK1_fi]	0	150
[RTPK_gi]-[CHUKi]	0	114
[RTPK_gi]-[BTRCi]	0	150
[RTPK_gi]-[CTNNB1i]	0	88
[RTPK_gi]-[LEFi]	0	134
[RTPK_gi]-[Antisurvivali]	0	150
[RTPK_gi]-[Prosurvivali]	0	150
[MEK_fi]-[RAF_fi]	0	39
[MEK_fi]-[MAP3K8i]	0	50
[MEK_fi]-[RTPK_fi]	0	44
[MEK_fi]-[PTENi]	0	53
[MEK_fi]-[PTEN_gi]	0	53
[MEK_fi]-[GSK3_fi]	0	53
[MEK_fi]-[SHC1i]	0	34
[MEK_fi]-[GRB2i]	0	34
[MEK_fi]-[DUSP6i]	0	29
[MEK_fi]-[SOS1i]	0	47
[MEK_fi]-[PTPN11i]	0	52
[MEK_fi]-[GAB_fi]	1	51
[MEK_fi]-[KRASi]	0	39
[MEK_fi]-[RHEBi]	0	53
[MEK_fi]-[IKBKBi]	0	50
[MEK_fi]-[mTORC1_ci]	0	3
[MEK_fi]-[AKT1S1i]	1	52
[MEK_fi]-[PIK3CAi]	8	32
[MEK_fi]-[IRS1i]	0	53
[MEK_fi]-[TP53i]	0	53
[MEK_fi]-[EGR1i]	0	53
[MEK_fi]-[LRP_fi]	2	40
[MEK_fi]-[MDM2i]	0	50
[MEK_fi]-[MDM2_gi]	0	53
[MEK_fi]-[NFKB_fi]	0	53
[MEK_fi]-[BAXi]	0	53
[MEK_fi]-[BCL2i]	0	53
[MEK_fi]-[BADi]	0	53
[MEK_fi]-[CYCSi]	0	53
[MEK_fi]-[CFLARi]	0	53
[MEK_fi]-[ITCHi]	0	53
[MEK_fi]-[JNK_fi]	0	53
[MEK_fi]-[SFRP1i]	0	53
[MEK_fi]-[SFRP1_gi]	0	53
[MEK_fi]-[DKK_fi]	0	53
[MEK_fi]-[DKK_gi]	0	53
[MEK_fi]-[AXIN1i]	0	53
[MEK_fi]-[CK1_fi]	0	53
[MEK_fi]-[CHUKi]	0	37
[MEK_fi]-[BTRCi]	0	53
[MEK_fi]-[CTNNB1i]	2	21
[MEK_fi]-[LEFi]	0	44
[MEK_fi]-[Antisurvivali]	0	53
[MEK_fi]-[Prosurvivali]	0	53
[RAF_fi]-[MAP3K8i]	0	30
[RAF_fi]-[RTPK_fi]	0	128
[RAF_fi]-[PTENi]	0	136
[RAF_fi]-[PTEN_gi]	0	136
[RAF_fi]-[GSK3_fi]	0	136
[RAF_fi]-[SHC1i]	0	111
[RAF_fi]-[GRB2i]	0	111
[RAF_fi]-[DUSP6i]	0	112
[RAF_fi]-[SOS1i]	0	131
[RAF_fi]-[PTPN11i]	0	136
[RAF_fi]-[GAB_fi]	0	131
[RAF_fi]-[KRASi]	0	131
[RAF_fi]-[RHEBi]	0	136
[RAF_fi]-[IKBKBi]	0	30
[RAF_fi]-[mTORC1_ci]	0	109
[RAF_fi]-[AKT1S1i]	0	136
[RAF_fi]-[PIK3CAi]	1	105
[RAF_fi]-[IRS1i]	0	136
[RAF_fi]-[TP53i]	0	136
[RAF_fi]-[EGR1i]	0	136
[RAF_fi]-[LRP_fi]	0	116
[RAF_fi]-[MDM2i]	0	119
[RAF_fi]-[MDM2_gi]	0	136
[RAF_fi]-[NFKB_fi]	0	136
[RAF_fi]-[BAXi]	0	136
[RAF_fi]-[BCL2i]	0	136
[RAF_fi]-[BADi]	0	136
[RAF_fi]-[CYCSi]	0	136
[RAF_fi]-[CFLARi]	0	136
[RAF_fi]-[ITCHi]	0	136
[RAF_fi]-[JNK_fi]	0	136
[RAF_fi]-[SFRP1i]	0	136
[RAF_fi]-[SFRP1_gi]	0	136
[RAF_fi]-[DKK_fi]	0	136
[RAF_fi]-[DKK_gi]	0	136
[RAF_fi]-[AXIN1i]	0	136
[RAF_fi]-[CK1_fi]	0	136
[RAF_fi]-[CHUKi]	0	108
[RAF_fi]-[BTRCi]	0	136
[RAF_fi]-[CTNNB1i]	0	87
[RAF_fi]-[LEFi]	0	128
[RAF_fi]-[Antisurvivali]	0	136
[RAF_fi]-[Prosurvivali]	0	136
[MAP3K8i]-[RTPK_fi]	0	83
[MAP3K8i]-[PTENi]	0	111
[MAP3K8i]-[PTEN_gi]	0	111
[MAP3K8i]-[GSK3_fi]	0	111
[MAP3K8i]-[SHC1i]	0	25
[MAP3K8i]-[GRB2i]	0	25
[MAP3K8i]-[DUSP6i]	0	85
[MAP3K8i]-[SOS1i]	0	87
[MAP3K8i]-[PTPN11i]	0	88
[MAP3K8i]-[GAB_fi]	1	87
[MAP3K8i]-[KRASi]	0	30
[MAP3K8i]-[RHEBi]	0	111
[MAP3K8i]-[IKBKBi]	0	111
[MAP3K8i]-[mTORC1_ci]	0	84
[MAP3K8i]-[AKT1S1i]	0	111
[MAP3K8i]-[PIK3CAi]	0	83
[MAP3K8i]-[IRS1i]	0	111
[MAP3K8i]-[TP53i]	0	111
[MAP3K8i]-[EGR1i]	0	111
[MAP3K8i]-[LRP_fi]	0	91
[MAP3K8i]-[MDM2i]	0	111
[MAP3K8i]-[MDM2_gi]	0	111
[MAP3K8i]-[NFKB_fi]	0	111
[MAP3K8i]-[BAXi]	0	111
[MAP3K8i]-[BCL2i]	0	111
[MAP3K8i]-[BADi]	0	111
[MAP3K8i]-[CYCSi]	0	111
[MAP3K8i]-[CFLARi]	0	111
[MAP3K8i]-[ITCHi]	0	111
[MAP3K8i]-[JNK_fi]	0	111
[MAP3K8i]-[SFRP1i]	0	111
[MAP3K8i]-[SFRP1_gi]	0	111
[MAP3K8i]-[DKK_fi]	0	111
[MAP3K8i]-[DKK_gi]	0	111
[MAP3K8i]-[AXIN1i]	0	111
[MAP3K8i]-[CK1_fi]	0	111
[MAP3K8i]-[CHUKi]	0	81
[MAP3K8i]-[BTRCi]	0	111
[MAP3K8i]-[CTNNB1i]	0	20
[MAP3K8i]-[LEFi]	0	83
[MAP3K8i]-[Antisurvivali]	0	111
[MAP3K8i]-[Prosurvivali]	0	111
[RTPK_fi]-[PTENi]	0	134
[RTPK_fi]-[PTEN_gi]	0	134
[RTPK_fi]-[GSK3_fi]	0	134
[RTPK_fi]-[SHC1i]	0	111
[RTPK_fi]-[GRB2i]	0	111
[RTPK_fi]-[DUSP6i]	0	110
[RTPK_fi]-[SOS1i]	0	129
[RTPK_fi]-[PTPN11i]	0	134
[RTPK_fi]-[GAB_fi]	0	131
[RTPK_fi]-[KRASi]	0	125
[RTPK_fi]-[RHEBi]	0	134
[RTPK_fi]-[IKBKBi]	0	83
[RTPK_fi]-[mTORC1_ci]	0	107
[RTPK_fi]-[AKT1S1i]	0	134
[RTPK_fi]-[PIK3CAi]	0	109
[RTPK_fi]-[IRS1i]	0	134
[RTPK_fi]-[TP53i]	0	134
[RTPK_fi]-[EGR1i]	0	134
[RTPK_fi]-[LRP_fi]	9	102
[RTPK_fi]-[MDM2i]	0	123
[RTPK_fi]-[MDM2_gi]	0	134
[RTPK_fi]-[NFKB_fi]	0	134
[RTPK_fi]-[BAXi]	0	134
[RTPK_fi]-[BCL2i]	2	132
[RTPK_fi]-[BADi]	0	134
[RTPK_fi]-[CYCSi]	0	134
[RTPK_fi]-[CFLARi]	0	134
[RTPK_fi]-[ITCHi]	0	134
[RTPK_fi]-[JNK_fi]	0	134
[RTPK_fi]-[SFRP1i]	0	134
[RTPK_fi]-[SFRP1_gi]	0	134
[RTPK_fi]-[DKK_fi]	0	134
[RTPK_fi]-[DKK_gi]	0	134
[RTPK_fi]-[AXIN1i]	0	134
[RTPK_fi]-[CK1_fi]	0	134
[RTPK_fi]-[CHUKi]	0	108
[RTPK_fi]-[BTRCi]	0	134
[RTPK_fi]-[CTNNB1i]	0	88
[RTPK_fi]-[LEFi]	0	134
[RTPK_fi]-[Antisurvivali]	0	134
[RTPK_fi]-[Prosurvivali]	0	134
[PTENi]-[PTEN_gi]	0	150
[PTENi]-[GSK3_fi]	0	150
[PTENi]-[SHC1i]	0	111
[PTENi]-[GRB2i]	0	111
[PTENi]-[DUSP6i]	0	126
[PTENi]-[SOS1i]	0	139
[PTENi]-[PTPN11i]	0	149
[PTENi]-[GAB_fi]	0	144
[PTENi]-[KRASi]	0	131
[PTENi]-[RHEBi]	0	150
[PTENi]-[IKBKBi]	0	111
[PTENi]-[mTORC1_ci]	0	123
[PTENi]-[AKT1S1i]	0	150
[PTENi]-[PIK3CAi]	0	117
[PTENi]-[IRS1i]	0	150
[PTENi]-[TP53i]	0	150
[PTENi]-[EGR1i]	0	150
[PTENi]-[LRP_fi]	0	126
[PTENi]-[MDM2i]	0	143
[PTENi]-[MDM2_gi]	0	150
[PTENi]-[NFKB_fi]	0	150
[PTENi]-[BAXi]	0	150
[PTENi]-[BCL2i]	0	150
[PTENi]-[BADi]	0	150
[PTENi]-[CYCSi]	0	150
[PTENi]-[CFLARi]	0	150
[PTENi]-[ITCHi]	0	150
[PTENi]-[JNK_fi]	0	150
[PTENi]-[SFRP1i]	0	150
[PTENi]-[SFRP1_gi]	0	150
[PTENi]-[DKK_fi]	0	150
[PTENi]-[DKK_gi]	0	150
[PTENi]-[AXIN1i]	0	150
[PTENi]-[CK1_fi]	0	150
[PTENi]-[CHUKi]	0	114
[PTENi]-[BTRCi]	0	150
[PTENi]-[CTNNB1i]	0	82
[PTENi]-[LEFi]	0	134
[PTENi]-[Antisurvivali]	0	150
[PTENi]-[Prosurvivali]	0	150
[PTEN_gi]-[GSK3_fi]	0	150
[PTEN_gi]-[SHC1i]	0	111
[PTEN_gi]-[GRB2i]	0	111
[PTEN_gi]-[DUSP6i]	0	126
[PTEN_gi]-[SOS1i]	0	139
[PTEN_gi]-[PTPN11i]	0	149
[PTEN_gi]-[GAB_fi]	0	144
[PTEN_gi]-[KRASi]	0	131
[PTEN_gi]-[RHEBi]	0	150
[PTEN_gi]-[IKBKBi]	0	111
[PTEN_gi]-[mTORC1_ci]	0	123
[PTEN_gi]-[AKT1S1i]	0	150
[PTEN_gi]-[PIK3CAi]	0	117
[PTEN_gi]-[IRS1i]	0	150
[PTEN_gi]-[TP53i]	0	150
[PTEN_gi]-[EGR1i]	0	150
[PTEN_gi]-[LRP_fi]	0	126
[PTEN_gi]-[MDM2i]	0	143
[PTEN_gi]-[MDM2_gi]	0	150
[PTEN_gi]-[NFKB_fi]	0	150
[PTEN_gi]-[BAXi]	0	150
[PTEN_gi]-[BCL2i]	0	150
[PTEN_gi]-[BADi]	0	150
[PTEN_gi]-[CYCSi]	0	150
[PTEN_gi]-[CFLARi]	0	150
[PTEN_gi]-[ITCHi]	0	150
[PTEN_gi]-[JNK_fi]	0	150
[PTEN_gi]-[SFRP1i]	0	150
[PTEN_gi]-[SFRP1_gi]	0	150
[PTEN_gi]-[DKK_fi]	0	150
[PTEN_gi]-[DKK_gi]	0	150
[PTEN_gi]-[AXIN1i]	0	150
[PTEN_gi]-[CK1_fi]	0	150
[PTEN_gi]-[CHUKi]	0	114
[PTEN_gi]-[BTRCi]	0	150
[PTEN_gi]-[CTNNB1i]	0	82
[PTEN_gi]-[LEFi]	0	134
[PTEN_gi]-[Antisurvivali]	0	150
[PTEN_gi]-[Prosurvivali]	0	150
[GSK3_fi]-[SHC1i]	0	111
[GSK3_fi]-[GRB2i]	0	111
[GSK3_fi]-[DUSP6i]	0	126
[GSK3_fi]-[SOS1i]	0	139
[GSK3_fi]-[PTPN11i]	0	149
[GSK3_fi]-[GAB_fi]	0	144
[GSK3_fi]-[KRASi]	0	131
[GSK3_fi]-[RHEBi]	0	150
[GSK3_fi]-[IKBKBi]	0	111
[GSK3_fi]-[mTORC1_ci]	0	123
[GSK3_fi]-[AKT1S1i]	0	150
[GSK3_fi]-[PIK3CAi]	0	117
[GSK3_fi]-[IRS1i]	0	150
[GSK3_fi]-[TP53i]	0	150
[GSK3_fi]-[EGR1i]	0	150
[GSK3_fi]-[LRP_fi]	0	126
[GSK3_fi]-[MDM2i]	0	143
[GSK3_fi]-[MDM2_gi]	0	150
[GSK3_fi]-[NFKB_fi]	0	150
[GSK3_fi]-[BAXi]	0	150
[GSK3_fi]-[BCL2i]	0	150
[GSK3_fi]-[BADi]	0	150
[GSK3_fi]-[CYCSi]	0	150
[GSK3_fi]-[CFLARi]	0	150
[GSK3_fi]-[ITCHi]	0	150
[GSK3_fi]-[JNK_fi]	0	150
[GSK3_fi]-[SFRP1i]	0	150
[GSK3_fi]-[SFRP1_gi]	0	150
[GSK3_fi]-[DKK_fi]	0	150
[GSK3_fi]-[DKK_gi]	0	150
[GSK3_fi]-[AXIN1i]	0	150
[GSK3_fi]-[CK1_fi]	0	150
[GSK3_fi]-[CHUKi]	0	114
[GSK3_fi]-[BTRCi]	0	150
[GSK3_fi]-[CTNNB1i]	0	89
[GSK3_fi]-[LEFi]	0	134
[GSK3_fi]-[Antisurvivali]	0	150
[GSK3_fi]-[Prosurvivali]	0	150
[SHC1i]-[GRB2i]	0	111
[SHC1i]-[DUSP6i]	1	89
[SHC1i]-[SOS1i]	0	109
[SHC1i]-[PTPN11i]	0	111
[SHC1i]-[GAB_fi]	0	109
[SHC1i]-[KRASi]	0	109
[SHC1i]-[RHEBi]	0	109
[SHC1i]-[IKBKBi]	0	25
[SHC1i]-[mTORC1_ci]	0	87
[SHC1i]-[AKT1S1i]	0	111
[SHC1i]-[PIK3CAi]	0	106
[SHC1i]-[IRS1i]	0	111
[SHC1i]-[TP53i]	0	111
[SHC1i]-[EGR1i]	0	111
[SHC1i]-[LRP_fi]	43	53
[SHC1i]-[MDM2i]	1	95
[SHC1i]-[MDM2_gi]	1	102
[SHC1i]-[NFKB_fi]	0	100
[SHC1i]-[BAXi]	0	111
[SHC1i]-[BCL2i]	15	96
[SHC1i]-[BADi]	0	111
[SHC1i]-[CYCSi]	0	111
[SHC1i]-[CFLARi]	1	110
[SHC1i]-[ITCHi]	0	111
[SHC1i]-[JNK_fi]	0	111
[SHC1i]-[SFRP1i]	0	111
[SHC1i]-[SFRP1_gi]	0	111
[SHC1i]-[DKK_fi]	0	111
[SHC1i]-[DKK_gi]	0	111
[SHC1i]-[AXIN1i]	0	111
[SHC1i]-[CK1_fi]	0	111
[SHC1i]-[CHUKi]	0	94
[SHC1i]-[BTRCi]	0	111
[SHC1i]-[CTNNB1i]	0	86
[SHC1i]-[LEFi]	0	111
[SHC1i]-[Antisurvivali]	0	111
[SHC1i]-[Prosurvivali]	0	111
[GRB2i]-[DUSP6i]	1	89
[GRB2i]-[SOS1i]	0	109
[GRB2i]-[PTPN11i]	0	111
[GRB2i]-[GAB_fi]	0	109
[GRB2i]-[KRASi]	0	109
[GRB2i]-[RHEBi]	0	109
[GRB2i]-[IKBKBi]	0	25
[GRB2i]-[mTORC1_ci]	0	87
[GRB2i]-[AKT1S1i]	0	111
[GRB2i]-[PIK3CAi]	0	106
[GRB2i]-[IRS1i]	0	111
[GRB2i]-[TP53i]	0	111
[GRB2i]-[EGR1i]	0	111
[GRB2i]-[LRP_fi]	43	53
[GRB2i]-[MDM2i]	1	95
[GRB2i]-[MDM2_gi]	1	102
[GRB2i]-[NFKB_fi]	0	100
[GRB2i]-[BAXi]	0	111
[GRB2i]-[BCL2i]	15	96
[GRB2i]-[BADi]	0	111
[GRB2i]-[CYCSi]	0	111
[GRB2i]-[CFLARi]	1	110
[GRB2i]-[ITCHi]	0	111
[GRB2i]-[JNK_fi]	0	111
[GRB2i]-[SFRP1i]	0	111
[GRB2i]-[SFRP1_gi]	0	111
[GRB2i]-[DKK_fi]	0	111
[GRB2i]-[DKK_gi]	0	111
[GRB2i]-[AXIN1i]	0	111
[GRB2i]-[CK1_fi]	0	111
[GRB2i]-[CHUKi]	0	94
[GRB2i]-[BTRCi]	0	111
[GRB2i]-[CTNNB1i]	0	86
[GRB2i]-[LEFi]	0	111
[GRB2i]-[Antisurvivali]	0	111
[GRB2i]-[Prosurvivali]	0	111
[DUSP6i]-[SOS1i]	1	114
[DUSP6i]-[PTPN11i]	0	125
[DUSP6i]-[GAB_fi]	0	120
[DUSP6i]-[KRASi]	1	106
[DUSP6i]-[RHEBi]	0	126
[DUSP6i]-[IKBKBi]	0	85
[DUSP6i]-[mTORC1_ci]	0	123
[DUSP6i]-[AKT1S1i]	2	124
[DUSP6i]-[PIK3CAi]	0	100
[DUSP6i]-[IRS1i]	0	126
[DUSP6i]-[TP53i]	0	126
[DUSP6i]-[EGR1i]	0	126
[DUSP6i]-[LRP_fi]	3	105
[DUSP6i]-[MDM2i]	2	115
[DUSP6i]-[MDM2_gi]	1	125
[DUSP6i]-[NFKB_fi]	0	126
[DUSP6i]-[BAXi]	0	126
[DUSP6i]-[BCL2i]	2	124
[DUSP6i]-[BADi]	0	126
[DUSP6i]-[CYCSi]	0	126
[DUSP6i]-[CFLARi]	5	121
[DUSP6i]-[ITCHi]	0	126
[DUSP6i]-[JNK_fi]	0	126
[DUSP6i]-[SFRP1i]	0	126
[DUSP6i]-[SFRP1_gi]	0	126
[DUSP6i]-[DKK_fi]	0	126
[DUSP6i]-[DKK_gi]	0	126
[DUSP6i]-[AXIN1i]	0	126
[DUSP6i]-[CK1_fi]	0	126
[DUSP6i]-[CHUKi]	0	96
[DUSP6i]-[BTRCi]	0	126
[DUSP6i]-[CTNNB1i]	0	76
[DUSP6i]-[LEFi]	0	110
[DUSP6i]-[Antisurvivali]	0	126
[DUSP6i]-[Prosurvivali]	0	126
[SOS1i]-[PTPN11i]	0	131
[SOS1i]-[GAB_fi]	11	95
[SOS1i]-[KRASi]	0	131
[SOS1i]-[RHEBi]	0	139
[SOS1i]-[IKBKBi]	0	87
[SOS1i]-[mTORC1_ci]	0	112
[SOS1i]-[AKT1S1i]	1	138
[SOS1i]-[PIK3CAi]	0	112
[SOS1i]-[IRS1i]	0	139
[SOS1i]-[TP53i]	0	139
[SOS1i]-[EGR1i]	0	139
[SOS1i]-[LRP_fi]	13	107
[SOS1i]-[MDM2i]	0	132
[SOS1i]-[MDM2_gi]	0	137
[SOS1i]-[NFKB_fi]	0	136
[SOS1i]-[BAXi]	0	139
[SOS1i]-[BCL2i]	5	134
[SOS1i]-[BADi]	0	139
[SOS1i]-[CYCSi]	0	139
[SOS1i]-[CFLARi]	1	138
[SOS1i]-[ITCHi]	0	139
[SOS1i]-[JNK_fi]	0	139
[SOS1i]-[SFRP1i]	0	139
[SOS1i]-[SFRP1_gi]	0	139
[SOS1i]-[DKK_fi]	0	139
[SOS1i]-[DKK_gi]	0	139
[SOS1i]-[AXIN1i]	0	139
[SOS1i]-[CK1_fi]	0	139
[SOS1i]-[CHUKi]	0	110
[SOS1i]-[BTRCi]	0	139
[SOS1i]-[CTNNB1i]	0	88
[SOS1i]-[LEFi]	0	129
[SOS1i]-[Antisurvivali]	0	139
[SOS1i]-[Prosurvivali]	0	139
[PTPN11i]-[GAB_fi]	0	144
[PTPN11i]-[KRASi]	0	131
[PTPN11i]-[RHEBi]	0	149
[PTPN11i]-[IKBKBi]	0	88
[PTPN11i]-[mTORC1_ci]	0	122
[PTPN11i]-[AKT1S1i]	0	149
[PTPN11i]-[PIK3CAi]	1	115
[PTPN11i]-[IRS1i]	0	149
[PTPN11i]-[TP53i]	0	149
[PTPN11i]-[EGR1i]	0	149
[PTPN11i]-[LRP_fi]	0	125
[PTPN11i]-[MDM2i]	0	135
[PTPN11i]-[MDM2_gi]	0	149
[PTPN11i]-[NFKB_fi]	0	149
[PTPN11i]-[BAXi]	0	149
[PTPN11i]-[BCL2i]	0	149
[PTPN11i]-[BADi]	0	149
[PTPN11i]-[CYCSi]	0	149
[PTPN11i]-[CFLARi]	0	149
[PTPN11i]-[ITCHi]	0	149
[PTPN11i]-[JNK_fi]	0	149
[PTPN11i]-[SFRP1i]	0	149
[PTPN11i]-[SFRP1_gi]	0	149
[PTPN11i]-[DKK_fi]	0	149
[PTPN11i]-[DKK_gi]	0	149
[PTPN11i]-[AXIN1i]	0	149
[PTPN11i]-[CK1_fi]	0	149
[PTPN11i]-[CHUKi]	0	113
[PTPN11i]-[BTRCi]	0	149
[PTPN11i]-[CTNNB1i]	0	89
[PTPN11i]-[LEFi]	0	134
[PTPN11i]-[Antisurvivali]	0	149
[PTPN11i]-[Prosurvivali]	0	149
[GAB_fi]-[KRASi]	11	95
[GAB_fi]-[RHEBi]	0	144
[GAB_fi]-[IKBKBi]	0	88
[GAB_fi]-[mTORC1_ci]	0	117
[GAB_fi]-[AKT1S1i]	2	142
[GAB_fi]-[PIK3CAi]	1	115
[GAB_fi]-[IRS1i]	1	143
[GAB_fi]-[TP53i]	0	144
[GAB_fi]-[EGR1i]	0	144
[GAB_fi]-[LRP_fi]	14	107
[GAB_fi]-[MDM2i]	0	131
[GAB_fi]-[MDM2_gi]	0	140
[GAB_fi]-[NFKB_fi]	0	140
[GAB_fi]-[BAXi]	0	144
[GAB_fi]-[BCL2i]	5	139
[GAB_fi]-[BADi]	0	144
[GAB_fi]-[CYCSi]	0	144
[GAB_fi]-[CFLARi]	0	144
[GAB_fi]-[ITCHi]	0	144
[GAB_fi]-[JNK_fi]	0	144
[GAB_fi]-[SFRP1i]	0	144
[GAB_fi]-[SFRP1_gi]	0	144
[GAB_fi]-[DKK_fi]	0	144
[GAB_fi]-[DKK_gi]	0	144
[GAB_fi]-[AXIN1i]	0	144
[GAB_fi]-[CK1_fi]	0	144
[GAB_fi]-[CHUKi]	0	111
[GAB_fi]-[BTRCi]	0	144
[GAB_fi]-[CTNNB1i]	0	89
[GAB_fi]-[LEFi]	0	131
[GAB_fi]-[Antisurvivali]	0	144
[GAB_fi]-[Prosurvivali]	0	144
[KRASi]-[RHEBi]	0	131
[KRASi]-[IKBKBi]	0	30
[KRASi]-[mTORC1_ci]	0	104
[KRASi]-[AKT1S1i]	1	130
[KRASi]-[PIK3CAi]	1	105
[KRASi]-[IRS1i]	0	131
[KRASi]-[TP53i]	0	131
[KRASi]-[EGR1i]	0	131
[KRASi]-[LRP_fi]	13	101
[KRASi]-[MDM2i]	0	114
[KRASi]-[MDM2_gi]	0	129
[KRASi]-[NFKB_fi]	0	128
[KRASi]-[BAXi]	0	131
[KRASi]-[BCL2i]	5	126
[KRASi]-[BADi]	0	131
[KRASi]-[CYCSi]	0	131
[KRASi]-[CFLARi]	1	130
[KRASi]-[ITCHi]	0	131
[KRASi]-[JNK_fi]	0	131
[KRASi]-[SFRP1i]	0	131
[KRASi]-[SFRP1_gi]	0	131
[KRASi]-[DKK_fi]	0	131
[KRASi]-[DKK_gi]	0	131
[KRASi]-[AXIN1i]	0	131
[KRASi]-[CK1_fi]	0	131
[KRASi]-[CHUKi]	0	107
[KRASi]-[BTRCi]	0	131
[KRASi]-[CTNNB1i]	0	87
[KRASi]-[LEFi]	0	125
[KRASi]-[Antisurvivali]	0	131
[KRASi]-[Prosurvivali]	0	131
[RHEBi]-[IKBKBi]	0	111
[RHEBi]-[mTORC1_ci]	0	123
[RHEBi]-[AKT1S1i]	0	150
[RHEBi]-[PIK3CAi]	0	115
[RHEBi]-[IRS1i]	0	150
[RHEBi]-[TP53i]	0	150
[RHEBi]-[EGR1i]	0	150
[RHEBi]-[LRP_fi]	0	126
[RHEBi]-[MDM2i]	0	143
[RHEBi]-[MDM2_gi]	0	150
[RHEBi]-[NFKB_fi]	0	150
[RHEBi]-[BAXi]	0	150
[RHEBi]-[BCL2i]	0	150
[RHEBi]-[BADi]	0	150
[RHEBi]-[CYCSi]	0	150
[RHEBi]-[CFLARi]	0	150
[RHEBi]-[ITCHi]	0	150
[RHEBi]-[JNK_fi]	0	150
[RHEBi]-[SFRP1i]	0	150
[RHEBi]-[SFRP1_gi]	0	150
[RHEBi]-[DKK_fi]	0	150
[RHEBi]-[DKK_gi]	0	150
[RHEBi]-[AXIN1i]	0	150
[RHEBi]-[CK1_fi]	0	150
[RHEBi]-[CHUKi]	0	114
[RHEBi]-[BTRCi]	0	150
[RHEBi]-[CTNNB1i]	0	88
[RHEBi]-[LEFi]	0	134
[RHEBi]-[Antisurvivali]	0	150
[RHEBi]-[Prosurvivali]	0	150
[IKBKBi]-[mTORC1_ci]	0	84
[IKBKBi]-[AKT1S1i]	0	111
[IKBKBi]-[PIK3CAi]	0	83
[IKBKBi]-[IRS1i]	0	111
[IKBKBi]-[TP53i]	0	111
[IKBKBi]-[EGR1i]	0	111
[IKBKBi]-[LRP_fi]	0	91
[IKBKBi]-[MDM2i]	0	111
[IKBKBi]-[MDM2_gi]	0	111
[IKBKBi]-[NFKB_fi]	0	111
[IKBKBi]-[BAXi]	0	111
[IKBKBi]-[BCL2i]	0	111
[IKBKBi]-[BADi]	0	111
[IKBKBi]-[CYCSi]	0	111
[IKBKBi]-[CFLARi]	0	111
[IKBKBi]-[ITCHi]	0	111
[IKBKBi]-[JNK_fi]	0	111
[IKBKBi]-[SFRP1i]	0	111
[IKBKBi]-[SFRP1_gi]	0	111
[IKBKBi]-[DKK_fi]	0	111
[IKBKBi]-[DKK_gi]	0	111
[IKBKBi]-[AXIN1i]	0	111
[IKBKBi]-[CK1_fi]	0	111
[IKBKBi]-[CHUKi]	0	81
[IKBKBi]-[BTRCi]	0	111
[IKBKBi]-[CTNNB1i]	0	20
[IKBKBi]-[LEFi]	0	83
[IKBKBi]-[Antisurvivali]	0	111
[IKBKBi]-[Prosurvivali]	0	111
[mTORC1_ci]-[AKT1S1i]	0	123
[mTORC1_ci]-[PIK3CAi]	0	98
[mTORC1_ci]-[IRS1i]	0	123
[mTORC1_ci]-[TP53i]	0	123
[mTORC1_ci]-[EGR1i]	0	123
[mTORC1_ci]-[LRP_fi]	0	106
[mTORC1_ci]-[MDM2i]	0	116
[mTORC1_ci]-[MDM2_gi]	0	123
[mTORC1_ci]-[NFKB_fi]	0	123
[mTORC1_ci]-[BAXi]	0	123
[mTORC1_ci]-[BCL2i]	0	123
[mTORC1_ci]-[BADi]	0	123
[mTORC1_ci]-[CYCSi]	0	123
[mTORC1_ci]-[CFLARi]	0	123
[mTORC1_ci]-[ITCHi]	0	123
[mTORC1_ci]-[JNK_fi]	0	123
[mTORC1_ci]-[SFRP1i]	0	123
[mTORC1_ci]-[SFRP1_gi]	0	123
[mTORC1_ci]-[DKK_fi]	0	123
[mTORC1_ci]-[DKK_gi]	0	123
[mTORC1_ci]-[AXIN1i]	0	123
[mTORC1_ci]-[CK1_fi]	0	123
[mTORC1_ci]-[CHUKi]	0	94
[mTORC1_ci]-[BTRCi]	0	123
[mTORC1_ci]-[CTNNB1i]	0	73
[mTORC1_ci]-[LEFi]	0	107
[mTORC1_ci]-[Antisurvivali]	0	123
[mTORC1_ci]-[Prosurvivali]	0	123
[AKT1S1i]-[PIK3CAi]	7	110
[AKT1S1i]-[IRS1i]	0	150
[AKT1S1i]-[TP53i]	0	150
[AKT1S1i]-[EGR1i]	0	150
[AKT1S1i]-[LRP_fi]	17	109
